
PKEY                         ,TOTAL_AWR_,    CON_ID,      DBID,INSTANCE_NUMBER,HH,STAT_NAME                                                       ,      HH24_TOTAL_SECS,            AVG_VALUE,           MODE_VALUE,         MEDIAN_VALUE,               PERC50,               PERC75,               PERC90,               PERC95,              PERC100,            MIN_VALUE,            MAX_VALUE,            SUM_VALUE,                COUNT
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,IOWAIT_TIME                                                     ,                28775,               163780,               107420,               166012,               166012,               192170,               206037,               210538,               215039,               107420,               215039,              1310242,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,VM_IN_BYTES                                                     ,                28775,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,VM_OUT_BYTES                                                    ,                28775,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,NUM_CPU_CORES                                                   ,                28775,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                  128,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,NUM_CPU_SOCKETS                                                 ,                28775,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                   16,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,SWAP_FREE_BYTES                                                 ,                28775,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,         103179845632,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,FREE_MEMORY_BYTES                                               ,                28775,         124450449408,         123787665408,         124439291904,         124439291904,         124668452864,         124830699930,         124854995149,         124879290368,         123787665408,         124879290368,         995603595264,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,TCP_SEND_SIZE_MAX                                               ,                28775,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             33554432,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,TCP_SEND_SIZE_MIN                                               ,                28775,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                32768,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,GLOBAL_SEND_SIZE_MAX                                            ,                28775,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              8388608,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,TCP_RECEIVE_SIZE_MAX                                            ,                28775,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,             50331648,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,TCP_RECEIVE_SIZE_MIN                                            ,                28775,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                32768,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,INACTIVE_MEMORY_BYTES                                           ,                28775,           3405284864,           3302453248,           3348547584,           3348547584,           3382434816,           3527079936,           3683851264,           3840622592,           3302453248,           3840622592,          27242278912,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,PHYSICAL_MEMORY_BYTES                                           ,                28775,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,        1076345864192,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,TCP_SEND_SIZE_DEFAULT                                           ,                28775,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,               131072,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,RSRC_MGR_CPU_WAIT_TIME                                          ,                28775,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,GLOBAL_RECEIVE_SIZE_MAX                                         ,                28775,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             33554432,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,18,TCP_RECEIVE_SIZE_DEFAULT                                        ,                28775,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,              1048576,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,LOAD                                                            ,                28778,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    1,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,NUM_CPUS                                                        ,                28778,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                  256,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,SYS_TIME                                                        ,                28778,              1468340,               986117,              1464652,              1464652,              1707272,              1861124,              1913944,              1966765,               986117,              1966765,             11746720,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,BUSY_TIME                                                       ,                28778,              2997913,              2013463,              2995878,              2995878,              3489138,              3800807,              3907356,              4013904,              2013463,              4013904,             23983306,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,IDLE_TIME                                                       ,                28778,           2895222429,           1929010506,           2895295783,           2895295783,           3378361772,           3668192489,           3764804273,           3861416057,           1929010506,           3861416057,          23161779434,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,NICE_TIME                                                       ,                28778,                   50,                   36,                   51,                   51,                   57,                   61,                   63,                   64,                   36,                   64,                  400,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,USER_TIME                                                       ,                28778,               819650,               548416,               823266,               823266,               957468,              1040352,              1069151,              1097951,               548416,              1097951,              6557198,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,IOWAIT_TIME                                                     ,                28778,               164413,               107947,               166793,               166793,               192635,               206641,               211157,               215672,               107947,               215672,              1315301,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,VM_IN_BYTES                                                     ,                28778,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,VM_OUT_BYTES                                                    ,                28778,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,NUM_CPU_CORES                                                   ,                28778,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                  128,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,NUM_CPU_SOCKETS                                                 ,                28778,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                   16,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,SWAP_FREE_BYTES                                                 ,                28778,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,         103179845632,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,FREE_MEMORY_BYTES                                               ,                28778,         124465707008,         123782098944,         124445712384,         124445712384,         124660634624,         124820591821,         124849293926,         124877996032,         123782098944,         124877996032,         995725656064,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,TCP_SEND_SIZE_MAX                                               ,                28778,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             33554432,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,TCP_SEND_SIZE_MIN                                               ,                28778,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                32768,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,GLOBAL_SEND_SIZE_MAX                                            ,                28778,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              8388608,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,TCP_RECEIVE_SIZE_MAX                                            ,                28778,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,             50331648,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,TCP_RECEIVE_SIZE_MIN                                            ,                28778,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                32768,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,INACTIVE_MEMORY_BYTES                                           ,                28778,           3404241920,           3302723584,           3349026816,           3349026816,           3380358144,           3520434586,           3680993485,           3841552384,           3302723584,           3841552384,          27233935360,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,PHYSICAL_MEMORY_BYTES                                           ,                28778,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,        1076345864192,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,TCP_SEND_SIZE_DEFAULT                                           ,                28778,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,               131072,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,RSRC_MGR_CPU_WAIT_TIME                                          ,                28778,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,GLOBAL_RECEIVE_SIZE_MAX                                         ,                28778,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             33554432,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,19,TCP_RECEIVE_SIZE_DEFAULT                                        ,                28778,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,              1048576,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,LOAD                                                            ,                28774,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,NUM_CPUS                                                        ,                28774,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                  256,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,SYS_TIME                                                        ,                28774,              1474320,               991495,              1470466,              1470466,              1713482,              1867970,              1920683,              1973395,               991495,              1973395,             11794561,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,BUSY_TIME                                                       ,                28774,              3009698,              2024120,              3007770,              3007770,              3501188,              3814004,              3920313,              4026621,              2024120,              4026621,             24077585,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,IDLE_TIME                                                       ,                28774,           2906716025,           1940357022,           2906742408,           2906742408,           3389904429,           3679734442,           3776346490,           3872958538,           1940357022,           3872958538,          23253728199,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,NICE_TIME                                                       ,                28774,                   50,                   36,                   51,                   51,                   57,                   61,                   63,                   64,                   36,                   64,                  400,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,USER_TIME                                                       ,                28774,               822645,               551042,               826603,               826603,               960529,              1043465,              1072219,              1100973,               551042,              1100973,              6581161,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,IOWAIT_TIME                                                     ,                28774,               165056,               108569,               167609,               167609,               193123,               207316,               211745,               216174,               108569,               216174,              1320449,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,VM_IN_BYTES                                                     ,                28774,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,VM_OUT_BYTES                                                    ,                28774,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,NUM_CPU_CORES                                                   ,                28774,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                  128,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,NUM_CPU_SOCKETS                                                 ,                28774,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                   16,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,SWAP_FREE_BYTES                                                 ,                28774,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,         103179845632,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,FREE_MEMORY_BYTES                                               ,                28774,         124466611712,         123780993024,         124450187264,         124450187264,         124656031744,         124809312256,         124844069888,         124878827520,         123780993024,         124878827520,         995732893696,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,TCP_SEND_SIZE_MAX                                               ,                28774,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             33554432,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,TCP_SEND_SIZE_MIN                                               ,                28774,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                32768,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,GLOBAL_SEND_SIZE_MAX                                            ,                28774,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              8388608,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,TCP_RECEIVE_SIZE_MAX                                            ,                28774,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,             50331648,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,TCP_RECEIVE_SIZE_MIN                                            ,                28774,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                32768,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,INACTIVE_MEMORY_BYTES                                           ,                28774,           3404608000,           3303358464,           3348924416,           3348924416,           3381495808,           3520623002,           3681138893,           3841654784,           3303358464,           3841654784,          27236864000,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,PHYSICAL_MEMORY_BYTES                                           ,                28774,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,        1076345864192,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,TCP_SEND_SIZE_DEFAULT                                           ,                28774,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,               131072,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,RSRC_MGR_CPU_WAIT_TIME                                          ,                28774,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,GLOBAL_RECEIVE_SIZE_MAX                                         ,                28774,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             33554432,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,20,TCP_RECEIVE_SIZE_DEFAULT                                        ,                28774,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,              1048576,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,LOAD                                                            ,                28838,                    0,                    0,                    0,                    0,                    0,                    1,                    1,                    1,                    0,                    1,                    3,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,NUM_CPUS                                                        ,                28838,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                  256,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,SYS_TIME                                                        ,                28838,              1480347,               997083,              1476223,              1476223,              1719610,              1874963,              1927588,              1980213,               997083,              1980213,             11842774,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,BUSY_TIME                                                       ,                28838,              3024305,              2037064,              3019475,              3019475,              3517981,              3831636,              3937574,              4043513,              2037064,              4043513,             24194442,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,IDLE_TIME                                                       ,                28838,           2918231394,           1951894399,           2918188855,           2918188855,           3401442885,           3691273285,           3787885701,           3884498117,           1951894399,           3884498117,          23345851155,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,NICE_TIME                                                       ,                28838,                   50,                   36,                   51,                   51,                   57,                   61,                   63,                   64,                   36,                   64,                  400,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,USER_TIME                                                       ,                28838,               828400,               555680,               829859,               829859,               968402,              1050815,              1079328,              1107840,               555680,              1107840,              6627197,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,IOWAIT_TIME                                                     ,                28838,               165733,               109286,               168321,               168321,               193724,               207790,               212267,               216745,               109286,               216745,              1325862,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,VM_IN_BYTES                                                     ,                28838,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,VM_OUT_BYTES                                                    ,                28838,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,NUM_CPU_CORES                                                   ,                28838,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                  128,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,NUM_CPU_SOCKETS                                                 ,                28838,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                   16,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,SWAP_FREE_BYTES                                                 ,                28838,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,         103179845632,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,FREE_MEMORY_BYTES                                               ,                28838,         124379724288,         123686088704,         124442107904,         124442107904,         124528818176,         124693020262,         124707360563,         124721700864,         123686088704,         124721700864,         995037794304,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,TCP_SEND_SIZE_MAX                                               ,                28838,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             33554432,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,TCP_SEND_SIZE_MIN                                               ,                28838,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                32768,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,GLOBAL_SEND_SIZE_MAX                                            ,                28838,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              8388608,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,TCP_RECEIVE_SIZE_MAX                                            ,                28838,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,             50331648,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,TCP_RECEIVE_SIZE_MIN                                            ,                28838,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                32768,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,INACTIVE_MEMORY_BYTES                                           ,                28838,           3405827584,           3304812544,           3346888704,           3346888704,           3386618880,           3524637082,           3684436173,           3844235264,           3304812544,           3844235264,          27246620672,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,PHYSICAL_MEMORY_BYTES                                           ,                28838,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,        1076345864192,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,TCP_SEND_SIZE_DEFAULT                                           ,                28838,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,               131072,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,RSRC_MGR_CPU_WAIT_TIME                                          ,                28838,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,GLOBAL_RECEIVE_SIZE_MAX                                         ,                28838,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             33554432,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,21,TCP_RECEIVE_SIZE_DEFAULT                                        ,                28838,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,              1048576,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,22,LOAD                                                            ,                28835,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,22,NUM_CPUS                                                        ,                28835,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                  256,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,22,SYS_TIME                                                        ,                28835,              1486425,              1002797,              1482088,              1482088,              1725651,              1881937,              1934545,              1987153,              1002797,              1987153,             11891401,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,22,BUSY_TIME                                                       ,                28835,              3038619,              2051342,              3033583,              3033583,              3531338,              3848285,              3954245,              4060206,              2051342,              4060206,             24308953,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,22,IDLE_TIME                                                       ,                28835,           2929746635,           1963430423,           2929729627,           2929729627,           3412839254,           3702811884,           3799423945,           3896036006,           1963430423,           3896036006,          23437973079,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,22,NICE_TIME                                                       ,                28835,                   50,                   36,                   51,                   51,                   57,                   61,                   63,                   64,                   36,                   64,                  400,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,22,USER_TIME                                                       ,                28835,               833653,               561309,               835339,               835339,               972720,              1057057,              1085636,              1114215,               561309,              1114215,              6669223,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,22,IOWAIT_TIME                                                     ,                28835,               166450,               110276,               169046,               169046,               194355,               208306,               212780,               217253,               110276,               217253,              1331600,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,22,VM_IN_BYTES                                                     ,                28835,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,22,VM_OUT_BYTES                                                    ,                28835,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,22,NUM_CPU_CORES                                                   ,                28835,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                  128,                    8
