
PKEY                         ,    CON_ID,      DBID,INSTANCE_NUMBER,HO,METRIC_NAME                                                     ,METRIC_UNIT                                                     ,            AVG_VALUE,           MODE_VALUE,         MEDIAN_VALUE,            MIN_VALUE,            MAX_VALUE,            SUM_VALUE,               PERC50,               PERC75,               PERC90,               PERC95,              PERC100
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,14,Response Time Per Txn                                           ,CentiSeconds Per Txn                                            ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,15,Response Time Per Txn                                           ,CentiSeconds Per Txn                                            ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,16,Response Time Per Txn                                           ,CentiSeconds Per Txn                                            ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,17,Response Time Per Txn                                           ,CentiSeconds Per Txn                                            ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,18,Response Time Per Txn                                           ,CentiSeconds Per Txn                                            ,                    2,                    0,                    0,                    0,                  939,                  939,                    0,                    0,                    0,                    0,                  939
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,19,Response Time Per Txn                                           ,CentiSeconds Per Txn                                            ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,20,Response Time Per Txn                                           ,CentiSeconds Per Txn                                            ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,21,Response Time Per Txn                                           ,CentiSeconds Per Txn                                            ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,22,Response Time Per Txn                                           ,CentiSeconds Per Txn                                            ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,23,Response Time Per Txn                                           ,CentiSeconds Per Txn                                            ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,00,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,01,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,02,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,03,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,04,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,05,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,06,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,07,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,08,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,09,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,10,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,11,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,12,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,13,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,14,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,15,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,16,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,17,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,18,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,19,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,20,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,21,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,22,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,23,SQL Service Response Time                                       ,CentiSeconds Per Call                                           ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,00,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   72,                    5,                   10,                    1,                 1679,                38623,                   10,                   20,                   54,                  629,                 1679
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,01,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   68,                    5,                    9,                    0,                 1263,                36984,                    9,                   19,                   61,                  605,                 1263
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,02,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   77,                    5,                    9,                    1,                 1143,                41708,                    9,                   18,                   67,                  717,                 1143
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,03,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   60,                    5,                    9,                    0,                 1072,                32406,                    9,                   18,                   37,                  587,                 1072
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,04,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   58,                    5,                    9,                    5,                 1027,                31540,                    9,                   19,                   36,                  594,                 1027
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,05,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   57,                    5,                    9,                    0,                 1019,                30921,                    9,                   17,                   31,                  594,                 1019
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,06,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   65,                    5,                    9,                    0,                 1192,                34916,                    9,                   19,                   66,                  614,                 1192
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,07,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   61,                    5,                    9,                    1,                 1060,                33028,                    9,                   19,                   37,                  592,                 1060
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,08,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                  168,                    5,                    9,                    1,                49027,                90753,                    9,                   21,                   86,                  718,                49027
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,09,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   66,                    5,                    9,                    5,                 1140,                35450,                    9,                   19,                   52,                  626,                 1140
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,10,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   64,                    5,                    9,                    0,                 1126,                34422,                    9,                   18,                   40,                  573,                 1126
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,11,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   59,                    5,                    7,                    0,                 1006,                31893,                    7,                   19,                   40,                  564,                 1006
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,12,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   58,                    5,                    8,                    0,                  992,                31555,                    8,                   20,                   32,                  562,                  992
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,13,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   58,                    5,                    6,                    5,                  963,                27749,                    6,                   19,                   36,                  565,                  963
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,14,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   70,                    5,                    8,                    0,                 1064,                33562,                    8,                   19,                   64,                  677,                 1064
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,15,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   57,                    5,                    7,                    5,                  977,                27215,                    7,                   17,                   38,                  565,                  977
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,16,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   57,                    5,                    8,                    0,                 1037,                27512,                    8,                   18,                   32,                  561,                 1037
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,17,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   57,                    5,                    6,                    5,                 1024,                27314,                    6,                   19,                   36,                  566,                 1024
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,18,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   61,                    5,                    8,                    5,                 1238,                29494,                    8,                   19,                   37,                  572,                 1238
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,19,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   56,                    5,                    8,                    0,                  990,                26843,                    8,                   18,                   36,                  567,                  990
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,20,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   73,                    5,                    8,                    0,                  993,                35112,                    8,                   23,                   68,                  699,                  993
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,21,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   57,                    5,                    8,                    3,                  970,                27240,                    8,                   18,                   37,                  588,                  970
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,22,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   81,                    5,                    8,                    0,                 2017,                38950,                    8,                   20,                  131,                  694,                 2017
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,23,Total Parse Count Per Txn                                       ,Parses Per Txn                                                  ,                   63,                    5,                    8,                    5,                 1097,                30387,                    8,                   20,                   47,                  628,                 1097
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,00,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    6,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,01,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    9,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,02,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    7,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,03,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    6,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,04,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    7,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,05,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    7,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,06,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    8,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,07,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    6,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,08,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                   10,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,09,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    9,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,10,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    8,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,11,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    6,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,12,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    7,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,13,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    5,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,14,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    7,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,15,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    5,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,16,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    6,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,17,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    5,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,18,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    9,                   16,                    0,                    0,                    0,                    0,                    9
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,19,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    6,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,20,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    8,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,21,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    8,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,22,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    7,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,23,User Calls Per Sec                                              ,Calls Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    6,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,00,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    1,                   12,                    0,                    0,                    0,                    0,                    1
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,01,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,02,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    0,                    2,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,03,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,04,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,05,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                   22,                   42,                    0,                    0,                    0,                    0,                   22
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,06,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                   45,                   52,                    0,                    0,                    0,                    0,                   45
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,07,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,08,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    0,                    2,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,09,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    0,                    4,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,10,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    9,                   21,                    0,                    0,                    0,                    0,                    9
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,11,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    0,                    2,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,12,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,13,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    0,                    2,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,14,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    8,                   18,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,15,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    0,                    2,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,16,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    0,                    2,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,17,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    0,                    2,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,18,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    7,                   18,                    0,                    0,                    0,                    0,                    7
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,19,User Transaction Per Sec                                        ,Transactions Per Second                                         ,                    0,                    0,                    0,                    0,                    0,                    2,                    0,                    0,                    0,                    0,                    0
